Date,High,Low,Open,Close,Volume,close_90,Target,SMA,Momentum,WMA,High_Low_Diff,open_close_ratio,Predictions,Capital,Portfolio_Value,Profit
1999-12-15 00:00:00-05:00,0.05938212193597888,0.05511334101761329,0.05379173962815548,0.06057885642242424,0.1996139844668443,0.03838200673815166,0.0,0.05527828454635337,0.595911833430642,0.06057885642242424,0.6835337758854481,0.0633645277665309,1,0.0,11778.120808383077,1778.120808383077
1999-12-16 00:00:00-05:00,0.06283323414354468,0.06102339830511086,0.059695396131870235,0.06354449589197965,0.1642414074477549,0.03760521218139578,0.0,0.05637751843417415,0.6110107611428685,0.06354449589197965,0.35364549601146855,0.3279133730176076,1,0.0,12354.719014578377,2354.719014578377
1999-12-17 00:00:00-05:00,0.06400663015851683,0.06367763335595052,0.0637692819190211,0.06442714470151105,0.13432362633780515,0.03862917233944797,0.0,0.05749131173054958,0.6153247845734734,0.06442714470151105,0.18431808378155523,0.5870179588239699,1,0.0,12526.3291261583,2526.3291261583
1999-12-20 00:00:00-05:00,0.06283321334564046,0.06229740184396889,0.06276803829439001,0.06301489670641756,0.046961455229138235,0.03859385336973901,0.0,0.05849954439396808,0.6188683827550155,0.06301489670641756,0.20807239059429072,0.6193639331397245,1,0.0,12251.751022840877,2251.7510228408773
1999-12-21 00:00:00-05:00,0.0637305176514061,0.06197891112314264,0.061421606010087844,0.06478017311153056,0.07063684676518774,0.04067716337835915,0.0,0.05983172699609442,0.6236447045376277,0.06478017311153056,0.34401055265456737,0.37279373387745185,1,0.0,12594.96712145169,2594.9671214516893
1999-12-22 00:00:00-05:00,0.0644897490560533,0.06452694618560423,0.06358799296626919,0.06573340073206278,0.04581975987331204,0.03866448423687626,0.0,0.061334980643912185,0.6372027200337721,0.06573340073206278,0.1445880026165094,0.47162697979367874,1,0.0,12780.299607661515,2780.2996076615145
1999-12-23 00:00:00-05:00,0.06517998145624179,0.06544708484517658,0.06411449858365875,0.06566280070711215,0.035913324738853294,0.03905289742788573,0.0,0.06277271950483035,0.6333510566731306,0.06566280070711215,0.12033124000656858,0.5182434985033053,1,0.0,12766.573108482578,2766.5731084825784
1999-12-27 00:00:00-05:00,0.06518001693395761,0.06509322471808854,0.06477049549925308,0.06661607782686059,0.03745617761551549,0.03898228070530983,0.0,0.06424321685273958,0.635508222683324,0.06661607782686059,0.1577931526547225,0.4970188503524309,1,0.0,12951.91521864015,2951.9152186401498
1999-12-28 00:00:00-05:00,0.06493841252526032,0.065624041548342,0.06494309057410033,0.06569811486222067,0.02745195047728807,0.039370686824038624,0.0,0.06545892746705256,0.6385895225128589,0.06569811486222067,0.07628231600082458,0.580447749859581,1,0.0,12773.439107771404,2773.4391077714045
1999-12-29 00:00:00-05:00,0.06469684057650414,0.06548248922644671,0.06394189157138523,0.06594525737744746,0.018064706760687194,0.03862917233944797,0.0,0.06657999755159526,0.6484501386802479,0.06594525737744746,0.06556213407009714,0.4832518442858209,1,0.0,12821.490103995742,2821.490103995742
1999-12-30 00:00:00-05:00,0.06555963038511077,0.06565944894146605,0.06445976784226931,0.0657687431724377,0.0245195047728807,0.037499248199988205,0.0,0.06711505636274917,0.6427495905013597,0.0657687431724377,0.13804574788868873,0.5371667352012519,1,0.0,12787.171106349047,2787.1711063490475
1999-12-31 00:00:00-05:00,0.06435174338919805,0.06516399731287031,0.06425262428421384,0.06527447228461733,0.011582569048515349,0.036581198981238496,0.0,0.0672934107578555,0.6296535030494843,0.06527447228461733,0.062339479731505776,0.5590214623279222,1,0.0,12691.071863599724,2691.0718635997237
2000-01-03 00:00:00-05:00,0.06483490767701874,0.06275751475825232,0.06418358411531372,0.0651685651758748,0.06509319683111847,0.03753456363355683,0.0,0.06736984856405179,0.6216418642772766,0.0651685651758748,0.3775004089102936,0.5618000952076168,1,0.0,12670.480739981642,2670.480739981642
2000-01-04 00:00:00-05:00,0.0640066085853773,0.06289904161655198,0.062077569690309684,0.06294430375278354,0.06626380917730637,0.03806420673357775,0.0,0.06736257068234326,0.632426552546051,0.06294430375278354,0.27036319775909057,0.5686818984011541,1,0.0,12238.025898511618,2238.025898511618
2000-01-05 00:00:00-05:00,0.0635924611651498,0.061271108376954694,0.06073110851186379,0.06361508884561366,0.07932981983137714,0.03838200673815166,0.0,0.06724245465048304,0.6378190046868617,0.06361508884561366,0.41053857749735023,0.4063063508251368,1,0.0,12368.444138907638,2368.4441389076383
2000-01-06 00:00:00-05:00,0.06221205172353202,0.06070490946876937,0.0613180557288993,0.06146150523195564,0.06739104603795172,0.038452616388446874,0.0,0.06680203746264071,0.6339674493326438,0.06146150523195564,0.3202444538144755,0.6274664743812188,1,0.0,11949.730919963,1949.730919963
2000-01-07 00:00:00-05:00,0.06131474875880901,0.0601032732956382,0.059350156610972274,0.062273511588636817,0.07664053972773865,0.03742863147741231,0.0,0.06645261384441174,0.6436737860386578,0.062273511588636817,0.2879489708581806,0.39804476474396555,1,0.0,12107.60628326592,2107.606283265921
2000-01-10 00:00:00-05:00,0.06210850035800678,0.062403590745904784,0.06200852401267053,0.06273247539266527,0.05422987219741788,0.036581198981238496,0.0,0.06605222828659016,0.6418250400858128,0.06273247539266527,0.11590120821510919,0.5801465978618294,1,0.0,12196.8409015761,2196.840901576101
2000-01-11 00:00:00-05:00,0.06241909955178506,0.06088183886867955,0.060938269829222215,0.06110843439403652,0.05656951959941031,0.035945613116652037,0.0,0.06557904860210542,0.6432117036994978,0.06110843439403652,0.32316873923643197,0.6251389816648425,1,0.0,11881.084675571547,1881.0846755715465
2000-01-12 00:00:00-05:00,0.059451129491086094,0.058475334737016466,0.05928108904452951,0.05909602254501334,0.08258008954803271,0.03545127837791907,0.0,0.0648729169226913,0.6359702741635057,0.05909602254501334,0.263955406063924,0.6554921239128086,1,0.0,11489.81895558607,1489.81895558607
2000-01-13 00:00:00-05:00,0.05931308136524353,0.05681202229570124,0.05700248209555254,0.06022578558450512,0.10441452032496389,0.034886319844329515,0.0,0.06430145776758199,0.6421330281174666,0.06022578558450512,0.4527683518874088,0.3642569282947514,1,0.0,11709.474563991624,1709.4745639916237
2000-01-14 00:00:00-05:00,0.062246544812205894,0.059218530368252455,0.05855609377104542,0.06273247539266527,0.09162847871394052,0.0362280870792363,0.0,0.06403938695554331,0.6539965925516302,0.06273247539266527,0.5020107889597094,0.29706371997561476,1,0.0,12196.8409015761,2196.840901576101
2000-01-18 00:00:00-05:00,0.0636614998028417,0.06261592745038531,0.06111089151145223,0.06446243057135315,0.1022320761978469,0.03393294104744982,0.0,0.06396658699666002,0.6490662227499794,0.06446243057135315,0.2640648852175014,0.3720446259887389,1,0.0,12533.189626048414,2533.1896260484136
2000-01-19 00:00:00-05:00,0.06090063931330789,0.059360115834963166,0.06038590948873877,0.05976686420837628,0.12337381361475,0.03389763622230221,0.0,0.06363900431383182,0.6338133550251378,0.05976686420837628,0.3279930938431672,0.6926654277356672,1,0.0,11620.248194779508,1620.2481947795077
2000-01-20 00:00:00-05:00,0.05989980814351652,0.059289328346331945,0.05848706377005342,0.059201972081655486,0.06919599199998318,0.03499223785591268,0.0,0.06318402771743485,0.6244149446328214,0.059201972081655486,0.2197968699072712,0.5773224455659358,1,0.0,11510.418328302214,1510.418328302214
2000-01-21 00:00:00-05:00,0.0585538605400636,0.05780295279347638,0.058452525731970344,0.057930970100021156,0.08505617256818628,0.03453322562302902,0.0,0.06282004213905493,0.6116271538023816,0.057930970100021156,0.23841051322158258,0.6856239602896501,1,0.0,11263.302159865565,1263.302159865565
2000-01-24 00:00:00-05:00,0.05769109693027973,0.05642277383709699,0.056683169136984055,0.056518775139802184,0.07872256303378136,0.03566314269020811,0.0,0.062226749338820025,0.6053101821050021,0.056518775139802184,0.30393998592459326,0.6542496571366483,1,0.0,10988.734367920722,988.7343679207224
2000-01-25 00:00:00-05:00,0.056690246676638516,0.055714955250354074,0.05513817921955128,0.05740137798577567,0.07376145901463516,0.036651812167674054,0.0,0.06167713221265276,0.600996328398777,0.05740137798577567,0.26957719152645687,0.43673113305842914,1,0.0,11160.33554297774,1160.3355429777403
2000-01-26 00:00:00-05:00,0.056483172631177546,0.0554672211065415,0.05593223072955173,0.055459583839994615,0.060015110441872646,0.036969608636107626,0.0,0.061094755870466894,0.6071590360642707,0.055459583839994615,0.2751766051348241,0.6830427729848223,1,0.0,10782.79975929539,782.7997592953907
2000-01-27 00:00:00-05:00,0.05520627136968279,0.05440554405437227,0.054525375263677955,0.0551065412873419,0.07879774720872179,0.038523247255584134,0.0,0.06068345458362379,0.6006880009183633,0.0551065412873419,0.25031893669154304,0.5850862149145648,1,0.0,10714.15901430265,714.1590143026497
2000-01-28 00:00:00-05:00,0.054688618044900876,0.05440555730496437,0.05355007687294026,0.05482411290227301,0.07166129686918375,0.039017578458176765,0.0,0.06012656139831679,0.6144004501707736,0.05482411290227301,0.18462643144096536,0.5198924433193826,1,0.0,10659.247518188195,659.2475181881946
2000-01-31 00:00:00-05:00,0.0535497436880117,0.05306074646646638,0.05327387499443467,0.05461227393517984,0.0913364171112873,0.03806420673357775,0.0,0.05928939759350717,0.6142463250042894,0.05461227393517984,0.21233441652776985,0.5133744692324482,1,0.0,10618.060458978165,618.0604589781651
2000-02-01 00:00:00-05:00,0.05634516699001736,0.05465329908197616,0.053757237298776225,0.057472020438625905,0.08739634573363983,0.03806420673357775,0.0,0.05856871124421727,0.6293454224408959,0.057472020438625905,0.3624403100164235,0.3071890462271494,1,0.0,11174.07029125474,1174.0702912547404
2000-02-02 00:00:00-05:00,0.056724786631066795,0.05624582716683526,0.05593226649331869,0.056271639695892,0.06073882384610693,0.036969608636107626,0.0,0.058208366064746636,0.6264180317649979,0.056271639695892,0.2074935240646747,0.6083127299585174,1,0.0,10940.684746546058,940.6847465460578
2000-02-03 00:00:00-05:00,0.05686284345595998,0.05603350187794202,0.05572513268258437,0.05786038775336204,0.0597798312930206,0.03753456363355683,0.0,0.05807005350604629,0.6284209800317725,0.05786038775336204,0.2509039635797494,0.4496996857010176,1,0.0,11249.579097810822,1249.5790978108216
2000-02-04 00:00:00-05:00,0.058967989262914716,0.05830724943992137,0.05700250039235332,0.05951970047919969,0.0679020881221622,0.039017578458176765,0.0,0.058233845941001665,0.6469093190411005,0.05951970047919969,0.22695086903236472,0.42199375602575184,1,0.0,11572.193074006136,1572.1930740061362
2000-02-07 00:00:00-05:00,0.05834681875498894,0.05836921071608182,0.05834897772441596,0.059555035848258005,0.04771329697854255,0.04007689294734132,0.0,0.05854687358944033,0.6501449600499669,0.059555035848258005,0.14599860820968935,0.5353013583673816,1,0.0,11579.063197843989,1579.0631978439887
2000-02-08 00:00:00-05:00,0.060072318761352723,0.059607789829181246,0.05814177707397346,0.06142615572026412,0.06903721143472437,0.04018281803120516,0.0,0.058961813817137686,0.6572319249707149,0.06142615572026412,0.20249417567588424,0.36449988729833294,1,0.0,11942.85804642579,1942.8580464257902
2000-02-09 00:00:00-05:00,0.059761739080127066,0.05815683816738667,0.0597989630994121,0.058072180756897296,0.06754009997917977,0.040818403895791625,0.0,0.059231163239912406,0.6413627417338056,0.058072180756897296,0.33932661588745017,0.7921797563247281,1,0.0,11290.757220497951,1290.7572204979515
2000-02-10 00:00:00-05:00,0.05817425192321584,0.057378291518581676,0.05673495487126412,0.059201972081655486,0.06680113943457296,0.04152460648295398,0.0,0.0596533875460522,0.6547670640891603,0.059201972081655486,0.2444974057384428,0.42518709727174553,1,0.0,11510.418328302214,1510.418328302214
2000-02-11 00:00:00-05:00,0.05724243057279985,0.055467234345258326,0.05727869180589538,0.055777344058463525,0.14702107680562945,0.044773134847760486,0.0,0.059751662277997906,0.6392057763069704,0.055777344058463525,0.3697031221477616,0.7775486624831336,1,0.0,10844.58069182286,844.5806918228609
2000-02-14 00:00:00-05:00,0.055516879792627045,0.05543184959398686,0.05526765607857571,0.05560082278213717,0.10163402026082075,0.04431411554259614,0.0,0.05985357813788043,0.6438279112051419,0.05560082278213717,0.15928335433651508,0.6084921801324805,1,0.0,10810.260319326491,810.2603193264913
2000-02-15 00:00:00-05:00,0.054550554733158674,0.05490099224788838,0.0544476900509762,0.05500062003596617,0.08848861932412057,0.04307824863857083,0.0,0.05959878557206404,0.6376650492447574,0.05500062003596617,0.10462383905937056,0.5876158930735267,1,0.0,10693.565140985216,693.5651409852162
2000-02-16 00:00:00-05:00,0.05465409538386851,0.054334766701335316,0.054171502956727596,0.05447104913567049,0.08083218892153296,0.044102251230307095,0.0,0.059413151108166626,0.6290370641015038,0.05447104913567049,0.18928211649776205,0.6109884955306359,1,0.0,10590.602648646422,590.6026486464216
2000-02-17 00:00:00-05:00,0.054378013002458175,0.05434362059050916,0.05375721779080056,0.05560082278213717,0.10073338745191894,0.04371383096701695,0.0,0.05918019801969597,0.6271882718601917,0.05560082278213717,0.15307599526957727,0.4689486598695618,1,0.0,10810.260319326491,810.2603193264913
2000-02-18 00:00:00-05:00,0.054585081788971895,0.05306075104032076,0.05458580317697746,0.05302354355600131,0.09905041861286776,0.04378443354503149,0.0,0.05851046741326478,0.6294992853060656,0.05302354355600131,0.3470083798609682,0.7904300887097824,1,0.0,10309.169544837594,309.169544837594
2000-02-22 00:00:00-05:00,0.052963053892630216,0.051892890152567,0.05189290205781632,0.05231743370108777,0.08226962622424022,0.042795756995284866,0.0,0.05776429644904098,0.6208713773102574,0.05231743370108777,0.291043866209173,0.5974917892536977,1,0.0,10171.883242878237,171.88324287823707
2000-02-23 00:00:00-05:00,0.05220381885500113,0.05146822475490379,0.05099527944067898,0.05256457975197285,0.09482354326717828,0.04438472165675102,0.0,0.05685069957671393,0.615324877150408,0.05256457975197285,0.24736061839670942,0.48590327689764123,1,0.0,10219.934926527414,219.93492652741406
2000-02-24 00:00:00-05:00,0.052272838300488046,0.05143283244222365,0.05140956838714071,0.05284701874401664,0.08678724876393011,0.04438472165675102,0.0,0.05631200401178831,0.605618540444394,0.05284701874401664,0.26143429899299875,0.49953146590863895,1,0.0,10274.848484916381,274.8484849163815
2000-02-25 00:00:00-05:00,0.05162574082374604,0.05058346917170215,0.05165122449237007,0.05090521752691899,0.08096205249643007,0.04353727855215619,0.0,0.05545663821243218,0.5946793258424193,0.05090521752691899,0.29089887881617305,0.714276729427012,1,0.0,9897.31132638436,-102.68867361563935
2000-02-28 00:00:00-05:00,0.05020216845639916,0.049238676747992205,0.04920001004389462,0.05104644939774494,0.09519762396976651,0.04491436829291228,0.0,0.054968899848420315,0.6026910571915615,0.05104644939774494,0.28372116843928286,0.4534819853818348,1,0.0,9924.770511565779,-75.22948843422091
2000-02-29 00:00:00-05:00,0.04999510382439888,0.049663353528791324,0.05002859539824708,0.049810768642535724,0.07193995150357835,0.04551464579621079,0.0,0.0543719659202486,0.6043857859843459,0.049810768642535724,0.19485142522586507,0.6614646290353248,1,0.0,9684.52171726763,-315.47828273237064
2000-03-01 00:00:00-05:00,0.0512892638714828,0.04969873647980574,0.04885476251598439,0.050622782070533494,0.13562620531273464,0.04406690750761575,0.0,0.053920626442137104,0.607313176660244,0.050622782070533494,0.36948874207020665,0.4598782624537501,1,0.0,9842.398455420229,-157.60154457977114
2000-03-02 00:00:00-05:00,0.05199675442680621,0.050937383515969166,0.05006312533315155,0.05207030886415249,0.13568246200307468,0.04389038338187771,0.0,0.05367311868379067,0.6136301329281344,0.05207030886415249,0.2922335785875898,0.4412844038272299,1,0.0,10123.835683778092,123.83568377809206
2000-03-03 00:00:00-05:00,0.05392937037384433,0.052494517838881066,0.05168576135494687,0.053623732159539104,0.12845663187514592,0.04456126346319076,0.0,0.05346928769305313,0.6105487250921758,0.053623732159539104,0.33736660876214675,0.4536354240735916,1,0.0,10425.861973479516,425.86197347951565
2000-03-06 00:00:00-05:00,0.053101117371235955,0.050371157181757435,0.052376261045681424,0.050516885568765865,0.11817033264002659,0.04434941329546307,0.0,0.053210860196033834,0.6019207553784114,0.050516885568765865,0.5225950853607157,0.8279046371792624,1,0.0,9821.809394076665,-178.19060592333517
2000-03-07 00:00:00-05:00,0.05317012091428306,0.05139743666298101,0.05244529122323452,0.05178785572947549,0.17265467435262746,0.04378443354503149,0.0,0.05315626259621078,0.5942170892083685,0.05178785572947549,0.38670866513179547,0.7042725343174814,1,0.0,10068.919375689766,68.91937568976573
2000-03-08 00:00:00-05:00,0.05244538635208906,0.05086659212090018,0.05116789089577987,0.053305979012386796,0.1190649191691255,0.043360726137295434,0.0,0.053232698215324524,0.5996095876376465,0.053305979012386796,0.36287450200640414,0.4332563921808985,1,0.0,10364.082415801726,364.0824158017258
2000-03-09 00:00:00-05:00,0.05455053456179611,0.053131494986511894,0.05199644586818112,0.055812619321330734,0.11105859318316127,0.04353727855215619,0.0,0.05353844105629323,0.5892867194067177,0.055812619321330734,0.33306844330542607,0.2880404532429921,1,0.0,10851.43912943846,851.4391294384604
2000-03-10 00:00:00-05:00,0.0559310081891319,0.05567957156258256,0.054344126113232014,0.05637753266200133,0.10762824948107147,0.04050061449963873,0.0,0.05410261722650139,0.5922142180890393,0.05637753266200133,0.17987280292031915,0.45399954215426686,1,0.0,10961.273120464784,961.2731204647844
2000-03-13 00:00:00-05:00,0.05468860707860953,0.05454710462517843,0.05327387173495952,0.05468288103144706,0.07640158023465876,0.04145399683265876,0.0,0.05447752035647163,0.6036153915942613,0.05468288103144706,0.16661433256542146,0.506906124710758,1,0.0,10631.788333006778,631.788333006778
2000-03-14 00:00:00-05:00,0.05413644278149695,0.053202314698245295,0.05382627393638343,0.05305885417545152,0.09172416766386471,0.04004158458605337,0.0,0.054812386388714746,0.5959119877255329,0.05305885417545152,0.2699144671670748,0.7134261830364039,1,0.0,10316.034856701577,316.03485670157716
2000-03-15 00:00:00-05:00,0.0526869585996271,0.05238833762127499,0.05158217708639534,0.05320005776101106,0.06506638289460126,0.03905289742788573,0.0,0.05507809431903889,0.5894409217206473,0.05320005776101106,0.1880739367198485,0.4830487997339121,1,0.0,10343.488542484289,343.4885424842887
2000-03-16 00:00:00-05:00,0.05272146970815792,0.05214061073904003,0.05234171162909385,0.05320005776101106,0.09673416768489525,0.03817014949814329,0.0,0.05519456740039351,0.5988391161001164,0.05320005776101106,0.22561526715674063,0.5563461173685118,1,0.0,10343.488542484289,343.4885424842887
2000-03-17 00:00:00-05:00,0.05427446199078275,0.05284839442809048,0.05196193707837824,0.055459583839994615,0.10180883661164378,0.037499248199988205,0.0,0.0553838371600076,0.6016124741864648,0.055459583839994615,0.3349661048327608,0.3153198950060885,1,0.0,10782.79975929539,782.7997592953907
2000-03-20 00:00:00-05:00,0.0544125207590138,0.05398087425777317,0.05389531167978149,0.05432983140747774,0.0579225718666075,0.03838200673815166,0.0,0.05577693827487299,0.6345836259793097,0.05432983140747774,0.203914386350462,0.5981527038942573,1,0.0,10563.146213164358,563.1462131643584
2000-03-21 00:00:00-05:00,0.056276132358017504,0.053980885303011185,0.05279054483118549,0.05736609211593356,0.10244921650729025,0.03855856268915276,0.0,0.056352034548267774,0.6535343250586012,0.05736609211593356,0.4422454338968551,0.2294751000073072,1,0.0,11153.475043087627,1153.4750430876265
2000-03-22 00:00:00-05:00,0.05765657078118002,0.05659970694348946,0.056139396566114795,0.05764852757231906,0.11865193197041425,0.03862917233944797,0.0,0.05679973581455252,0.6601594082235475,0.05764852757231906,0.27765156619382125,0.5048177642548195,1,0.0,11208.387914051757,1208.3879140517565
2000-03-23 00:00:00-05:00,0.0616598588097179,0.05971398704091515,0.058348950728210114,0.062520647032547,0.18995623544949622,0.037993586474861514,0.0,0.05749130954346703,0.6823456403052818,0.062520647032547,0.3738537056508333,0.2962951262401248,1,0.0,12155.655904640584,2155.6559046405837
2000-03-24 00:00:00-05:00,0.06283323110725916,0.06137729093850918,0.06155970549940454,0.062414725781171264,0.14260177203316937,0.03838200673815166,0.0,0.058113722618866256,0.6743340169625632,0.062414725781171264,0.31260877253153474,0.5690371394252542,1,0.0,12135.062031323148,2135.0620313231484
2000-03-27 00:00:00-05:00,0.0591060442607953,0.05819224375105309,0.05887545430587337,0.058107501983322415,0.1415991411128099,0.03887634501302497,0.0,0.058466788823087076,0.6629327508804067,0.058107501983322415,0.25715285335320814,0.7072839638833024,1,0.0,11297.624594636452,1297.6245946364525
2000-03-28 00:00:00-05:00,0.058657382260266996,0.0573074875530777,0.05658820202734358,0.05824870556888196,0.10174679652323139,0.038240776829140205,0.0,0.05900184398910339,0.6689414568153288,0.05824870556888196,0.3113913097047165,0.49285225109029085,1,0.0,11325.078280419164,1325.078280419164
2000-03-29 00:00:00-05:00,0.059485653393037186,0.05886463245991419,0.05745131383806223,0.059872750103169003,0.07972966294356035,0.038735115104013514,0.0,0.059689774767512284,0.6871216843570903,0.059872750103169003,0.22154754616364336,0.4314958997055678,1,0.0,11640.835193848558,1640.8351938485575
2000-03-30 00:00:00-05:00,0.05931312632618521,0.057378298579945496,0.058003730520723246,0.05771915941819439,0.07948597157933035,0.04106558010550896,0.0,0.06015567802834353,0.6780317711695677,0.05771915941819439,0.3816184935273297,0.6646846611648014,1,0.0,11222.120600054239,1222.1206000542388
2000-03-31 00:00:00-05:00,0.059106031487234305,0.058298399849901164,0.0579001300738523,0.05934317213155672,0.07962135567056924,0.04113619329194451,0.0,0.06055606212811008,0.6977526331966075,0.05934317213155672,0.2443727003219225,0.5143981016826578,1,185.49063142087812,11537.871326660084,1537.8713266600844
2000-04-03 00:00:00-04:00,0.052617954627046416,0.05030037134827313,0.05151314635296857,0.05065809976130031,0.33703094012816015,0.04021812285635277,0.0,0.06017751969277181,0.6555372887548649,0.05065809976130031,0.46656893175344116,0.7256714451141191,1,199.62640171224848,9876.412318464869,-123.5876815351312
2000-04-04 00:00:00-04:00,0.05013316682927417,0.0474338286256165,0.04992504093995107,0.04935181898114047,0.23335853492856978,0.04011220130862927,0.0,0.05935127672017633,0.6382814264747815,0.04935181898114047,0.5410320390295249,0.6985839190720213,1,165.0930962462187,9626.884611813068,-373.11538818693225
2000-04-05 00:00:00-04:00,0.04820052845104997,0.04796465718680995,0.048095236975775994,0.04811612054763976,0.10407750594638475,0.039970964327337134,0.0,0.058368519558847747,0.6375111092321423,0.04811612054763976,0.1827139858732627,0.6367263030208239,1,112.27348324030618,9389.974986286108,-610.0250137138919
2000-04-06 00:00:00-04:00,0.047924428357024075,0.04761959785537632,0.04788807999689973,0.04790427804488828,0.08243419018757138,0.03965317493118424,0.0,0.056861624054065654,0.6359703358814621,0.04790427804488828,0.19294403115285874,0.6372075477241257,1,65.21804064272828,9349.12773002736,-650.8722699726404
2000-04-07 00:00:00-04:00,0.04868365493698903,0.047469174831072485,0.04740472242342745,0.04963421554528466,0.10371735797551626,0.03930007010146273,0.0,0.05554399903792517,0.6738716568925998,0.04963421554528466,0.3251568691436706,0.408622212420922,1,43.13235750977128,9684.391806169166,-315.60819383083435
2000-04-10 00:00:00-04:00,0.04826954133956095,0.04803542701395623,0.04830237346748393,0.04793958512868019,0.0748947421550834,0.03961786303375595,0.0,0.05449572308004565,0.6596972024484749,0.04793958512868019,0.18241121905460833,0.6777413216228485,1,965.6795167904307,9355.21622967261,-644.7837703273908
