Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Predictions,Capital,Portfolio_Value,Profit
2016-10-31 00:00:00-04:00,0.09657403399607391,0.09694279503649184,0.09860564835910657,0.09835398532707992,0.029875325710464164,0.0,0.0,,10000,10000,0
2016-11-01 00:00:00-04:00,0.09626694828449783,0.09629656787410137,0.09749567709625066,0.09815564196773191,0.027375714775425396,0.0,0.0,,10000,10000,0
2016-11-02 00:00:00-04:00,0.09602452888396075,0.09615117478023592,0.09757851256191989,0.0975441498646402,0.02423953572983329,0.0,0.0,,10000,10000,0
2016-11-03 00:00:00-04:00,0.0955558557888184,0.09568268074379459,0.09726376179649833,0.09718056397895454,0.02352107996021022,0.0,0.0,,10000,10000,0
2016-11-04 00:00:00-04:00,0.09413364343953638,0.09510107903166198,0.09628632824327833,0.09635420284961772,0.032848912405704325,0.0,0.0,,10000,10000,0
2016-11-07 00:00:00-05:00,0.09595988236142505,0.0971043351867215,0.09837370262309193,0.09918031817115035,0.03674981440549823,0.0,0.0,,10000,10000,0
2016-11-08 00:00:00-05:00,0.09720432184269921,0.09752437830299114,0.09898667583228964,0.09926296771958557,0.025275815511704547,0.0,0.0,,10000,10000,0
2016-11-09 00:00:00-05:00,0.09631544004673585,0.09721742592988872,0.09741285564024274,0.09876714821345683,0.06036671475649792,0.0,0.0,,10000,10000,0
2016-11-10 00:00:00-05:00,0.09709119279395813,0.09705588121318856,0.09481192667056135,0.09633769132535384,0.07113159018210344,0.0,0.0,,10000,10000,0
2016-11-11 00:00:00-05:00,0.09345488051391956,0.09484261554672273,0.09544145549646285,0.09686656216527674,0.04608605906637028,0.0,0.0,,10000,10000,0
2016-11-14 00:00:00-05:00,0.09473162829342341,0.09477799311394858,0.09423209823142628,0.09537912486084035,0.04945173386274209,0.0,0.0,,10000,10000,0
2016-11-15 00:00:00-05:00,0.09425331003199991,0.09608959185221912,0.09660767778192692,0.09727589946937239,0.042321987007333355,0.12662337662337664,0.0,,10000,10000,0
2016-11-16 00:00:00-05:00,0.09524583428226358,0.0963661066800336,0.09742494453308656,0.09857374063309648,0.03105540179895226,0.0,0.0,,10000,10000,0
2016-11-17 00:00:00-05:00,0.09763760746131496,0.09846420666780266,0.09935962898733379,0.10022095433613776,0.037364826214145566,0.0,0.0,,10000,10000,0
2016-11-18 00:00:00-05:00,0.09823960738923354,0.09877321715069803,0.09991000144610478,0.09973842183390275,0.03152043958031458,0.0,0.0,,10000,10000,0
2016-11-21 00:00:00-05:00,0.0977840380451834,0.09849673108166714,0.10011014571691113,0.10058700104000064,0.020960874786277152,0.0,0.0,,10000,10000,0
2016-11-22 00:00:00-05:00,0.09856503328215195,0.09896840074732903,0.10076061516086539,0.10101961004703093,0.02563241457921047,0.0,0.0,,10000,10000,0
2016-11-23 00:00:00-05:00,0.09861388214242688,0.09870820993475657,0.09982666322028591,0.09982167244424907,0.023847710510432198,0.0,0.0,,10000,10000,0
2016-11-25 00:00:00-05:00,0.09745863585236601,0.09778110531384528,0.09962648889049901,0.1000379345198646,0.006182978302793486,0.0,0.0,,10000,10000,0
2016-11-28 00:00:00-05:00,0.09752369749756058,0.09857804041986362,0.09975988985713953,0.10017102376961644,0.02238043613130627,0.0,0.0,,10000,10000,0
2016-11-29 00:00:00-05:00,0.09802811108794614,0.09921237342624475,0.10027694514613436,0.10096970069445942,0.024528311310854492,0.0,0.0,,10000,10000,0
2016-11-30 00:00:00-05:00,0.09836978079663836,0.09883828184115127,0.09977658347172792,0.09958867963355501,0.04068068492257608,0.0,0.0,,10000,10000,0
2016-12-01 00:00:00-05:00,0.09714949823110555,0.09716306470789517,0.09764175930479482,0.09782500134609141,0.0405317624222133,0.0,0.0,,10000,10000,0
2016-12-02 00:00:00-05:00,0.09547363041864039,0.09605708812153527,0.09740826515291826,0.09790819538590494,0.028667384158536615,0.0,0.0,,10000,10000,0
2016-12-05 00:00:00-05:00,0.09648242048761173,0.0978787123130757,0.09867584041096923,0.0995221597582872,0.026087199973080913,0.0,0.0,,10000,10000,0
2016-12-06 00:00:00-05:00,0.09767019784150745,0.09766729756282692,0.09907614238881725,0.0990729402285606,0.02129526034755068,0.0,0.0,,10000,10000,0
2016-12-07 00:00:00-05:00,0.09698678731987946,0.0991635821462571,0.09907609971987945,0.10143558024609853,0.03562494348042793,0.0,0.0,,10000,10000,0
2016-12-08 00:00:00-05:00,0.09908570496920761,0.09948887979266019,0.10081066146826367,0.1008365973020744,0.023022130435605543,0.0,0.0,,10000,10000,0
2016-12-09 00:00:00-05:00,0.09889044369555341,0.10015570340127393,0.10129431985616741,0.10243389458122755,0.03107761530518466,0.0,0.0,,10000,10000,0
2016-12-12 00:00:00-05:00,0.09993176945684272,0.10065990377675722,0.10227835297339956,0.10276667074048162,0.021677884706382138,0.0,0.0,,10000,10000,0
2016-12-13 00:00:00-05:00,0.10103818241672864,0.10248152495666714,0.1031456412918206,0.10411441418546064,0.042078558524833914,0.0,0.0,,10000,10000,0
2016-12-14 00:00:00-05:00,0.10185169922874483,0.10253030892104727,0.10362929594672139,0.10361524287526291,0.035025178812153134,0.0,0.0,,10000,10000,0
2016-12-15 00:00:00-05:00,0.1013635782382613,0.10204237437080255,0.10324568970712618,0.10344885479563588,0.03149888327840858,0.0,0.0,,10000,10000,0
2016-12-16 00:00:00-05:00,0.10177034959886246,0.1017170918022967,0.1029454848268566,0.10298297524399677,0.05093004927455158,0.0,0.0,,10000,10000,0
2016-12-19 00:00:00-05:00,0.10113579274823735,0.10305076641464674,0.10344583042318696,0.10517926960980727,0.040263754497906416,0.0,0.0,,10000,10000,0
2016-12-20 00:00:00-05:00,0.10297436149194555,0.10309955295819326,0.10446320783989328,0.10504615914610564,0.0293412814748296,0.0,0.0,,10000,10000,0
2016-12-21 00:00:00-05:00,0.10255132863456343,0.10293691160086053,0.10461331349355703,0.10504615914610564,0.017600851947112403,0.0,0.0,,10000,10000,0
2016-12-22 00:00:00-05:00,0.10321843283187003,0.1035874931349006,0.10509699801645384,0.10506280502538495,0.02427844222595631,0.0,0.0,,10000,10000,0
2016-12-23 00:00:00-05:00,0.10258389880697341,0.1026767099642449,0.10407963455613461,0.10454703026380753,0.01143298934382617,0.0,0.0,,10000,10000,0
2016-12-27 00:00:00-05:00,0.10219338624466351,0.1035387050236474,0.10476343225407499,0.10461356428170855,0.010590979160839457,0.0,0.0,,10000,10000,0
2016-12-28 00:00:00-05:00,0.1025025288604832,0.10244899135907562,0.10412965557350594,0.10413104592210674,0.014389751608310429,0.0,0.0,,10000,10000,0
2016-12-29 00:00:00-05:00,0.10162391361347595,0.1021237011057843,0.1039628666372163,0.10398129665044241,0.00860280463260701,0.0,0.0,,10000,10000,0
2016-12-30 00:00:00-05:00,0.10178661443159476,0.10178214779512418,0.10279537609259114,0.10271675431659352,0.028751769194046674,0.0,0.0,,10000,10000,0
2017-01-03 00:00:00-05:00,0.10151001388626728,0.10153817622309962,0.10296216033307151,0.10344885479563588,0.022329831398173287,0.0,0.0,,10000,10000,0
2017-01-04 00:00:00-05:00,0.10100562936658682,0.1013918028546843,0.1029454848268566,0.10298297524399677,0.023178807947019868,0.0,0.0,,10000,10000,0
2017-01-05 00:00:00-05:00,0.10053378044851283,0.10124542313847724,0.10279537916000595,0.10298297524399677,0.02782655694333742,0.0,0.0,,10000,10000,0
2017-01-06 00:00:00-05:00,0.10071275891975383,0.10204238162877603,0.10281206198743946,0.10388146380266618,0.021316159445130274,0.0,0.0,,10000,10000,0
2017-01-09 00:00:00-05:00,0.10146120981294326,0.10192853618036651,0.10364598578496577,0.1035486947147287,0.021920524543689892,0.0,0.0,,10000,10000,0
2017-01-10 00:00:00-05:00,0.10141240039709887,0.10191226872534287,0.10321234475112051,0.1035154170988033,0.019568127377765254,0.0,0.0,,10000,10000,0
2017-01-11 00:00:00-05:00,0.10121713764891595,0.10217248123077924,0.10346250535344718,0.10446380086741101,0.023411852601162148,0.0,0.0,,10000,10000,0
2017-01-12 00:00:00-05:00,0.10194932335299914,0.1024489865143183,0.10266195155843617,0.103498771219524,0.022690110809907068,0.0,0.0,,10000,10000,0
2017-01-13 00:00:00-05:00,0.10123340045433597,0.10158695734965185,0.10332907011379218,0.10364850634855513,0.020658166473536223,0.0,0.0,,10000,10000,0
2017-01-17 00:00:00-05:00,0.10133105426747185,0.10131049380805184,0.10279539096790749,0.10336567489845556,0.022290267697723864,0.0,0.0,,10000,10000,0
2017-01-18 00:00:00-05:00,0.10131473608367572,0.10131044969861185,0.10294545183810551,0.10331571604666785,0.020983876937701235,0.0,0.0,,10000,10000,0
2017-01-19 00:00:00-05:00,0.1006151384188124,0.10176588297290884,0.10307891491396684,0.10298297524399677,0.019382401435123944,0.0,0.0,,10000,10000,0
2017-01-20 00:00:00-05:00,0.10131477213548558,0.10150565664758256,0.10336244796256368,0.10371508279435575,0.034842213127682715,0.0,0.0,,10000,10000,0
2017-01-23 00:00:00-05:00,0.10136358234354201,0.10199358113005176,0.10369601087915298,0.10408112242690203,0.025489012595189476,0.0,0.0,,10000,10000,0
2017-01-24 00:00:00-05:00,0.10217710598594161,0.10300197102503669,0.10431310259075159,0.10501288153018024,0.027559600545952776,0.0,0.0,,10000,10000,0
2017-01-25 00:00:00-05:00,0.10339739704520325,0.10358747971680533,0.1051636994403717,0.1052790953862669,0.026244929011417478,0.0,0.0,,10000,10000,0
2017-01-26 00:00:00-05:00,0.1036739959354258,0.10430311200720838,0.1053304760742536,0.10626076384211662,0.052377870405616,0.0,0.0,,10000,10000,0
2017-01-27 00:00:00-05:00,0.10574037232517383,0.1065313528859575,0.10756539490755436,0.10877321677316829,0.0540384942975695,0.0,0.0,,10000,10000,0
2017-01-30 00:00:00-05:00,0.10622852140562464,0.10633620192090709,0.10741532199026356,0.10769172961217555,0.03673220132955064,0.0,0.0,,10000,10000,0
2017-01-31 00:00:00-05:00,0.1048780292914588,0.10529525295093088,0.10651465838743579,0.10689305268733255,0.028345091156868892,0.0,0.0,,10000,10000,0
2017-02-01 00:00:00-05:00,0.10406449408311676,0.10443323733741929,0.1051970597148496,0.10511271437795645,0.047273890165909924,0.0,0.0,,10000,10000,0
2017-02-02 00:00:00-05:00,0.10225846232514592,0.10246524796822107,0.10399622036412158,0.10443053032280221,0.05536473262824949,0.0,0.0,,10000,10000,0
2017-02-03 00:00:00-05:00,0.10266521884872663,0.10293690810505594,0.10452991932825458,0.1052790953862669,0.03495827541172537,0.0,0.0,,10000,10000,0
2017-02-06 00:00:00-05:00,0.10266523344070717,0.10285560204999608,0.10464668233202098,0.10521255429704929,0.021149886750550476,0.0,0.0,,10000,10000,0
2017-02-07 00:00:00-05:00,0.10305571853774124,0.1030670225282712,0.1047967757332443,0.1048631322585159,0.02178185443081899,0.0,0.0,,10000,10000,0
2017-02-08 00:00:00-05:00,0.1027791207430916,0.10311582554039818,0.1047801058870935,0.10471339005816817,0.01891539204078242,0.0,0.0,,10000,10000,0
2017-02-09 00:00:00-05:00,0.10269775805894812,0.10414047243245356,0.10494687596407118,0.10591135594621644,0.024893322593738366,0.0,0.0,,10000,10000,0
2017-02-10 00:00:00-05:00,0.10388549903061443,0.10391276008007108,0.1060476363426382,0.10581151602712362,0.019013052603685812,0.0,0.0,,10000,10000,0
2017-02-13 00:00:00-05:00,0.10386926302735096,0.10482359987089679,0.10629784710332238,0.10700953848570469,0.025255705059316635,0.0,0.0,,10000,10000,0
2017-02-14 00:00:00-05:00,0.10478121255931114,0.10523405323386743,0.10676170336505082,0.1074112811957706,0.025503208208639765,0.12662337662337664,0.0,,10000,10000,0
2017-02-15 00:00:00-05:00,0.10492853097527824,0.10498860712675957,0.10699662929510831,0.10734432289887351,0.01748110931884189,0.0,0.0,,10000,10000,0
2017-02-16 00:00:00-05:00,0.10532138060336953,0.10608491565740556,0.10746644417604238,0.10732757094984519,0.022135561799288748,0.0,0.0,,10000,10000,0
2017-02-17 00:00:00-05:00,0.10487941074836249,0.10518495295341873,0.10723152635360643,0.1074949702277462,0.023058933877884075,0.0,0.0,,10000,10000,0
2017-02-21 00:00:00-05:00,0.10510860180356216,0.10561040442957342,0.10748323167252825,0.10727737167329303,0.022279620987636146,0.0,0.0,,10000,10000,0
2017-02-22 00:00:00-05:00,0.1046502544312776,0.10469407040190351,0.1068120513825649,0.10705975190489005,0.020487819112132728,0.0,0.0,,10000,10000,0
2017-02-23 00:00:00-05:00,0.10479755955031549,0.10525040640023077,0.10704695093055386,0.1074949702277462,0.021776465355342493,0.0,0.0,,10000,10000,0
2017-02-24 00:00:00-05:00,0.10497762219502736,0.10536494681115971,0.10696304835580794,0.1074949702277462,0.02377922981962107,0.0,0.0,,10000,10000,0
2017-02-27 00:00:00-05:00,0.10499398251105208,0.10493949323227832,0.10681202644737683,0.10684211799385387,0.01599096422915716,0.0,0.0,,10000,10000,0
2017-02-28 00:00:00-05:00,0.1042410121522077,0.10438315837876233,0.10632542671306619,0.10642363747739284,0.02567592150561831,0.0,0.0,,10000,10000,0
2017-03-01 00:00:00-05:00,0.10432283911597623,0.10567582397491773,0.106761678641133,0.10803062246028969,0.03053621038109439,0.0,0.0,,10000,10000,0
2017-03-02 00:00:00-05:00,0.1052395554618073,0.1052831463162615,0.10652680407264306,0.1064738791818446,0.027384389872533905,0.0,0.0,,10000,10000,0
2017-03-03 00:00:00-05:00,0.10409367780976363,0.10451405430106374,0.10609050372803866,0.10687559360664411,0.018967311182568208,0.0,0.0,,10000,10000,0
2017-03-06 00:00:00-05:00,0.10406094075260772,0.10497221808960823,0.10640932033795775,0.10690906921943436,0.019774883858851438,0.0,0.0,,10000,10000,0
2017-03-07 00:00:00-05:00,0.1044210848137326,0.10533222474234448,0.10704696200272164,0.10712671020178714,0.01947348995476331,0.0,0.0,,10000,10000,0
2017-03-08 00:00:00-05:00,0.10453566010330033,0.10582311038547658,0.1071476257333544,0.10811432563489849,0.023403440385784197,0.0,0.0,,10000,10000,0
2017-03-09 00:00:00-05:00,0.10605799957044096,0.10601945781814072,0.10753355922835077,0.10767910731204235,0.021216132946651832,0.0,0.0,,10000,10000,0
2017-03-10 00:00:00-05:00,0.10592704211603785,0.10611764369953532,0.10798659931238881,0.10801389172521117,0.02081050643639629,0.0,0.0,,10000,10000,0
2017-03-13 00:00:00-04:00,0.10576335615056659,0.10600310724034678,0.10768457197782366,0.1076456246279355,0.021548941217541993,0.0,0.0,,10000,10000,0
2017-03-14 00:00:00-04:00,0.10497761403097386,0.10495586396809627,0.10697982311172151,0.10714343386554906,0.013899345739948981,0.0,0.0,,10000,10000,0
2017-03-15 00:00:00-04:00,0.10501037133192821,0.10556129834939793,0.10714762751538254,0.10771258292483259,0.02777108889818906,0.0,0.0,,10000,10000,0
2017-03-16 00:00:00-04:00,0.1053377635185271,0.10529950939477428,0.107231542675307,0.10752845998316965,0.022303806106847755,0.0,0.0,,10000,10000,0
2017-03-17 00:00:00-04:00,0.1055996544222327,0.10608490282072505,0.10786913534282329,0.10791345074420725,0.05982412686462012,0.0,0.0,,10000,10000,0
2017-03-20 00:00:00-04:00,0.10559966229833649,0.10598673680471478,0.10793626288777541,0.10801389172521117,0.014317196250675606,0.0,0.0,,10000,10000,0
2017-03-21 00:00:00-04:00,0.10605801002294286,0.10651036293237454,0.10694627734055133,0.10680865652369684,0.03014583101121138,0.0,0.0,,10000,10000,0
2017-03-22 00:00:00-04:00,0.10430649734535874,0.10592129001687821,0.10692950271245366,0.10818129100311218,0.02231129823616874,0.0,0.0,,10000,10000,0
2017-03-23 00:00:00-04:00,0.10564876014237393,0.10608490282072505,0.10802014460546974,0.10791345074420725,0.020456930508791816,0.0,0.0,,10000,10000,0
2017-03-24 00:00:00-04:00,0.10633624585282749,0.10642850466293985,0.10800335468114165,0.10809756661455357,0.0248574392375168,0.0,0.0,,10000,10000,0
2017-03-27 00:00:00-04:00,0.10514132236781096,0.10605219963191757,0.10731542660373287,0.10829846979051123,0.019596650045531117,0.0,0.0,,10000,10000,0
2017-03-28 00:00:00-04:00,0.10568151626599852,0.10646128030698253,0.10781882252845952,0.10861653053991814,0.02152317880794702,0.0,0.0,,10000,10000,0
2017-03-29 00:00:00-04:00,0.10594340678252315,0.1065103437850108,0.10832217575926753,0.10891781812634692,0.013029470093522805,0.0,0.0,,10000,10000,0
2017-03-30 00:00:00-04:00,0.1064345160670949,0.10729581252938299,0.10901018153184618,0.10931960326431243,0.015006866470802252,0.0,0.0,,10000,10000,0
2017-03-31 00:00:00-04:00,0.10681098683822988,0.10763940628196936,0.10916116287982228,0.10957067036023925,0.022784879673774287,0.0,0.0,,10000,10000,0
2017-04-03 00:00:00-04:00,0.10707285948503759,0.10723030281688646,0.10872487615250784,0.1090517205775079,0.02194444678117094,0.0,0.0,,10000,10000,0
2017-04-04 00:00:00-04:00,0.10638540006062469,0.10701762184484852,0.10887593198436005,0.10935307887710269,0.012213222320131063,0.0,0.0,,10000,10000,0
2017-04-05 00:00:00-04:00,0.10787499647806799,0.10790121405768127,0.10914439913876324,0.10906848666916942,0.023321552726714462,0.0,0.0,,10000,10000,0
2017-04-06 00:00:00-04:00,0.10672915268393031,0.10742669660922388,0.10921152955115727,0.10935307887710269,0.018924724342217335,0.0,0.0,,10000,10000,0
2017-04-07 00:00:00-04:00,0.10713837632503763,0.10726306173420766,0.10914440244205334,0.10926936863117727,0.013673661774262408,0.0,0.0,,10000,10000,0
2017-04-10 00:00:00-04:00,0.10674549005888816,0.10703395286550059,0.1090101348970744,0.10901824496471765,0.01872651151737438,0.0,0.0,,10000,10000,0
2017-04-11 00:00:00-04:00,0.10672912504437526,0.10669033939372777,0.1081543852095745,0.10893456300405864,0.019829037495346993,0.0,0.0,,10000,10000,0
2017-04-12 00:00:00-04:00,0.10643450593579595,0.10652673975978362,0.10859068379841051,0.10851610370154742,0.01761688773267662,0.0,0.0,,10000,10000,0
2017-04-13 00:00:00-04:00,0.10622169113558588,0.10709942264913282,0.1083221862422484,0.10804736733800141,0.018652641751086753,0.0,0.0,,10000,10000,0
2017-04-17 00:00:00-04:00,0.10581245161817336,0.10649397906314001,0.1084228631939076,0.10893456300405864,0.017065887625420873,0.0,0.0,,10000,10000,0
2017-04-18 00:00:00-04:00,0.1062871617403213,0.10685396743673115,0.10867455879135786,0.10878390153255275,0.015049979074614247,0.0,0.0,,10000,10000,0
2017-04-19 00:00:00-04:00,0.10681101901799817,0.10691946303257215,0.10822154804984069,0.1081980641660903,0.03060889717959449,0.0,0.0,,10000,10000,0
2017-04-20 00:00:00-04:00,0.10649997959720924,0.1069194432061833,0.10864101532362391,0.10896805983079869,0.024439983049386015,0.0,0.0,,10000,10000,0
2017-04-21 00:00:00-04:00,0.10684373912173879,0.10847392927145878,0.10916118259310577,0.11047462504664142,0.03787731414787413,0.0,0.0,,10000,10000,0
2017-04-24 00:00:00-04:00,0.10980656339867009,0.11004476992209132,0.1119297840090225,0.11236616688088852,0.03425927289016381,0.0,0.0,,10000,10000,0
2017-04-25 00:00:00-04:00,0.11049405321281815,0.11066654362049783,0.11276874295525095,0.11301899082951446,0.03488059386034461,0.0,0.0,,10000,10000,0
2017-04-26 00:00:00-04:00,0.11078873674257186,0.11110837558254864,0.11280234649052977,0.11286837885722477,0.02955474144004509,0.0,0.0,,10000,10000,0
2017-04-27 00:00:00-04:00,0.11090331159968124,0.11122290663856181,0.11273521746232107,0.11360489890914291,0.041095512293401255,0.0,0.0,,10000,10000,0
2017-04-28 00:00:00-04:00,0.1121473974727358,0.11246651731611845,0.11291981293176631,0.11392297380118302,0.04711261222421078,0.0,0.0,,10000,10000,0
2017-05-01 00:00:00-04:00,0.11177085856422589,0.11313736477168879,0.11427890641191288,0.11551319269241835,0.03713046715135048,0.0,0.0,,10000,10000,0
2017-05-02 00:00:00-04:00,0.11345692159668432,0.11339919933227133,0.11533604353780817,0.11532909096470521,0.026551711990982104,0.0,0.0,,10000,10000,0
2017-05-03 00:00:00-04:00,0.11291670977117661,0.1128591938768032,0.11463128369826342,0.11496079558216314,0.03315254080450222,0.0,0.0,,10000,10000,0
2017-05-04 00:00:00-04:00,0.11234381304593745,0.11236833596091518,0.11451385247040345,0.11450884652422846,0.023716926849478126,0.0,0.0,,10000,10000,0
2017-05-05 00:00:00-04:00,0.11213104394200382,0.11228654263596206,0.1142621845676012,0.11482692848758518,0.020272387533938032,0.0,0.0,,10000,10000,0
2017-05-08 00:00:00-04:00,0.11224556501875642,0.11231921240204498,0.11414466434827544,0.11472643093604844,0.019532769785004806,0.0,0.0,,10000,10000,0
2017-05-09 00:00:00-04:00,0.11206546763984256,0.11269551916399853,0.1145808991604258,0.11489378778604985,0.025174606045438582,0.0,0.0,,10000,10000,0
2017-05-10 00:00:00-04:00,0.11227833435938811,0.1131537523728794,0.11498367608852154,0.11534582169978373,0.018759503174559777,0.0,0.0,,10000,10000,0
2017-05-11 00:00:00-04:00,0.11124708393038522,0.11179564109568997,0.11364133180416229,0.11392297380118302,0.032970363765223484,0.0,0.0,,10000,10000,0
2017-05-12 00:00:00-04:00,0.11165629676785035,0.11159926237252805,0.11350707413440489,0.11378903599343904,0.019727302265619907,0.0,0.0,,10000,10000,0
2017-05-15 00:00:00-04:00,0.11088692018336221,0.1113865277646163,0.1127184154000688,0.11387271795409805,0.036573026441695994,0.0,0.0,,10000,10000,0
