Date,Open,High,Low,Close,Volume,EMA_Open,EMA_High,EMA_Low,EMA_Close,stoch_k,stoch_d,RSI,Williams %R,MACD,MACD_signal,MACD_hist,OBV,ROC (Rate of Change),return_5,return_14,return_90,volatility,momentum_7,momentum_30,momentum_90,Target
1999-05-27 00:00:00-04:00,0.5070655725728136,0.5081218643778289,0.5127894816043028,0.5069948581334387,0.07865654036608552,0.5043879423088278,0.5068655278376497,0.5070646052252099,0.5080100829866485,0.45019108473067143,0.30043190560506533,0.388087919063148,0.5498089152693285,0.3907843737418397,0.36670995890599883,0.5323148122799729,0.3051177940662295,0.4282236696699421,0.5328206899258001,0.42822366966994196,0.4277541196923091,0.08833876759918971,0.458248445137899,0.33004706944463735,0.4277541196923091,1
1999-05-28 00:00:00-04:00,0.5131508497828008,0.5255801464568888,0.5204738469635029,0.5349717917666148,0.05252718122697396,0.5114161857193041,0.5225371980478379,0.5169245862902521,0.5310544916095162,0.7691511811980949,0.5436248643755839,0.4825019633269002,0.23084881880190475,0.41133565386828036,0.3738393697568648,0.5747640691201228,0.31301881850284985,0.4508090153992611,0.6043080256248943,0.4508090153992608,0.41030658090093824,0.11910719295468766,0.4900215840584594,0.37293799672697947,0.41030658090093824,1
1999-06-01 00:00:00-04:00,0.5359720175635571,0.5240621213155792,0.524316312088857,0.5085069201561511,0.04304114552467782,0.5311342934797527,0.5244502218641353,0.5219822368143938,0.5143814159344086,0.5383773777660674,0.5865590625304576,0.4237790809983508,0.4616226222339324,0.4164735536049367,0.3807051767497993,0.5719867222946349,0.30616401232079077,0.4211352781490958,0.5793012738689614,0.42113527814909557,0.40657423149837035,0.12145009339445256,0.4727701121353094,0.4161889600840152,0.4065742314983704,1
1999-06-02 00:00:00-04:00,0.5047832031708481,0.49825367876947807,0.497419811999199,0.507750737696275,0.0547076452281961,0.5100509798304611,0.5040689315282726,0.5013947936693584,0.510438710076925,0.48380596909048557,0.5980125231222398,0.41047414680706273,0.5161940309095143,0.4211324655155434,0.3872517456493662,0.5686232096656986,0.2980225037332474,0.40556260337911504,0.5947263463799882,0.405562603379115,0.4146849442635169,0.12071639138017454,0.4842102878109309,0.4016468134107043,0.4146849442635168,1
1999-06-03 00:00:00-04:00,0.5085866000180289,0.5020489192678399,0.4958827615015248,0.4827979281085235,0.0376753350139999,0.5088862884016274,0.503046091947828,0.4960429915619324,0.4895841493733738,0.22954995176691403,0.41415642680451303,0.34476257709899305,0.7704500482330858,0.4143929601016018,0.3909644126339159,0.5387650408620385,0.2917594947025978,0.3920469026824784,0.5059795277089426,0.39204690268247827,0.37236777547226574,0.1302548621871196,0.4543227915985186,0.38742206123760536,0.3723677754722658,1
1999-06-04 00:00:00-04:00,0.49109082960767136,0.511158146564413,0.5035678346773638,0.5213615676284847,0.04238904091827088,0.4946141658479063,0.5101702514310095,0.5011440545373529,0.516424524403087,0.6658298216363613,0.4575827711455891,0.4515281346795489,0.33417017836363844,0.42759639004037137,0.39692138151449596,0.5624111467850944,0.2985423800354721,0.46871931876107836,0.557950565962289,0.4687193187610783,0.3522486983391999,0.10476772198158821,0.5262145082140601,0.3895147918623145,0.35224869833919986,1
1999-06-07 00:00:00-04:00,0.5276043568191952,0.5278575345119298,0.533538014975149,0.529678968893042,0.03674045633183745,0.521059402042133,0.5250303899697418,0.5262315294300464,0.5284811102015163,0.8538003798493371,0.5836494372523529,0.49342942756545516,0.1461996201506627,0.44256139326797406,0.40507228906715365,0.5855266226131899,0.3047022809634564,0.4607405646292084,0.5344383712168148,0.4607405646292082,0.366060520797304,0.11676842458606049,0.5105547965401669,0.38657189613568876,0.36606052079730406,1
1999-06-08 00:00:00-04:00,0.526843625703694,0.5407617064439216,0.5312325746961231,0.5190929445245965,0.05247269549042595,0.5257380134980212,0.5383843255302501,0.5293976629768058,0.5223795835070053,0.6223635165490126,0.7174911793803664,0.47188917317681944,0.3776364834509872,0.45016574024739575,0.41331324478014797,0.5864753756937189,0.2968072657781165,0.45289883384628843,0.5569404902795588,0.4528988338462882,0.3401179441531249,0.1169497966833141,0.4938933212989829,0.35679323899064896,0.34011794415312485,1
1999-06-09 00:00:00-04:00,0.5298864178714666,0.5468342562615076,0.5435280846067425,0.5546316270322735,0.07280897938732168,0.5291153727637647,0.5459407149862869,0.5399046795386533,0.5497380197657061,0.8961522659727857,0.7959679937395387,0.5613742479035133,0.10384773402721392,0.47282813639336363,0.42503262000741626,0.6231242224575307,0.30694517695400414,0.4847218966790937,0.6241918819500144,0.48472189667909343,0.3556481451829573,0.15751789541023972,0.5011425381026071,0.4230884202531715,0.35564814518295734,1
1999-06-10 00:00:00-04:00,0.5511862578917719,0.5430390924294464,0.5320012141692874,0.5251422527550853,0.041715210986531505,0.5468825400329659,0.5443986360717847,0.5327495414644734,0.5314955694108902,0.6759220597751218,0.73536024904838,0.4965014571912163,0.324077940224878,0.47754805358835617,0.4354758439036852,0.6096786117756363,0.30023660856417955,0.4687170251575143,0.6318066337650697,0.4687170251575141,0.346451455291578,0.16164997443066348,0.49881814806099456,0.4300478479707843,0.346451455291578,1
1999-06-11 00:00:00-04:00,0.5283652984179745,0.5210261389067565,0.5135580206936559,0.5039703554667142,0.04044893488144093,0.5321236815608392,0.5263799436245515,0.5165078864001797,0.5108215134201819,0.4263365312294058,0.6685687846705327,0.43138829934566036,0.573663468770594,0.4719275876290489,0.44255898020865225,0.5742765175942772,0.2936676982167699,0.45283232004627444,0.527894148033807,0.4528323200462744,0.3506438923461201,0.16131997633832026,0.4677098583585013,0.41231657631833163,0.3506438923461201,1
1999-06-14 00:00:00-04:00,0.5131509694882314,0.5111579265587378,0.5120207935447143,0.4971647890520894,0.029804904854282555,0.5169634296252991,0.5148368447632378,0.5120251000508171,0.5012139466142073,0.3103501161599505,0.46897083973505665,0.40335241735643046,0.6896498838400494,0.46478301051259,0.4466092671661276,0.5423222261300543,0.28827272173024754,0.4459463989721938,0.48240732333335135,0.4459463989721937,0.34991684358076014,0.1338766418299214,0.4891943451110039,0.410486065741126,0.3499168435807601,1
1999-06-15 00:00:00-04:00,0.5047836364785261,0.501290398146713,0.502799533914803,0.49867745686888143,0.04465261291005043,0.5072171547599681,0.5045894148721968,0.5037234997674453,0.5005088582752334,0.3018380058206282,0.3415107264078782,0.40124758588203635,0.6981619941793716,0.4602969950367041,0.44883468547395833,0.5230952952695113,0.28124018623658587,0.4614883248536935,0.49348402171550476,0.46148832485369345,0.38336242720379443,0.15312744963487251,0.43746354112534647,0.42751271870348084,0.3833624272037945,1
1999-06-16 00:00:00-04:00,0.5169545550988047,0.5346891958941349,0.5304641581092737,0.5387527040659953,0.06421264748435389,0.5150342470361329,0.5294105597592764,0.5242789875650307,0.5325947002795428,0.6590329691266794,0.4207964217794998,0.5126744952937263,0.34096703087332036,0.4754281759436692,0.4540379447213587,0.5544700146883309,0.2904300049066678,0.4796321238211901,0.5045050360271968,0.4796321238211898,0.4161938467570795,0.1564577269150133,0.47453330635241975,0.4912572025912991,0.41619384675707954,1
1999-06-17 00:00:00-04:00,0.5367328640563377,0.5513888134580125,0.5496759778985487,0.5614370419983784,0.05757435363277613,0.5324684341086169,0.547810280114075,0.5438179504723262,0.5572536769393979,0.961781310000317,0.6427558795912267,0.5820916709732675,0.0382186899996826,0.49787198618562556,0.4632777150117703,0.5969989488978749,0.2988876837846782,0.5125012023775666,0.5939359504383304,0.5125012023775665,0.4159292705779166,0.1981280510638432,0.5313055388086729,0.5134933091044436,0.41592927057791657,1
1999-06-18 00:00:00-04:00,0.5565111065662247,0.5756790702497907,0.5696562010890815,0.5871458825974861,0.10006115851504298,0.5518259868205785,0.5710326798390055,0.5637706672922578,0.5828594607372368,0.9957120480485522,0.8791767136851527,0.6433543211823206,0.004287951951447617,0.5271605162952402,0.47729508352978794,0.6473360242920534,0.3120312474981262,0.5145135163161169,0.694395985042929,0.5145135163161167,0.45840677597039625,0.26941677282479365,0.5263927199437268,0.5580838499883161,0.4584067759703963,1
1999-06-21 00:00:00-04:00,0.5876993885778203,0.6242590793163811,0.6034683973471149,0.6347823485992811,0.07778097527054496,0.5807240053641561,0.6147616651884247,0.5949137665673097,0.6262878972389339,0.996802883342567,0.9942636602934289,0.7259984849297435,0.0031971166574328294,0.571419295619128,0.49852104980745715,0.723286263643953,0.32271752186996644,0.6056560431668264,0.8109063352650983,0.6056560431668263,0.499904636199353,0.42200546754035245,0.6401664198041785,0.5991819322318399,0.49990463619935305,1
1999-06-22 00:00:00-04:00,0.6310597884590554,0.6174278561306505,0.6203751434413525,0.6052932014948728,0.04770450384960695,0.6212974266406003,0.618011477703106,0.6147191847200322,0.6112596296156898,0.8726876881438485,0.9639071588106481,0.6729017926091143,0.1273123118561512,0.5919360130641509,0.5201430453031666,0.7274588523919138,0.3153483922381316,0.5897112531310543,0.7800440937000143,0.5897112531310542,0.4760099066041428,0.45128632050257816,0.6544514738967844,0.5705042220143497,0.4760099066041427,1
1999-06-23 00:00:00-04:00,0.6006318501829835,0.6045237919411253,0.6057743426087074,0.5992441961614238,0.03941267134772711,0.6049957278311672,0.6082796190362825,0.606955237005991,0.6033896156772915,0.8127162221133832,0.9015557475020692,0.6456412600150925,0.18728377788661654,0.6042446716605401,0.5402250648439427,0.7112335688800483,0.308893771764757,0.6130093700729761,0.6883444262510408,0.613009370072976,0.49100402730202874,0.40642891538478854,0.6596318708549767,0.5566023048801136,0.4910040273020287,1
1999-06-24 00:00:00-04:00,0.5983497771142434,0.5908605506749252,0.5927103776537073,0.5826090907352693,0.038752290426907816,0.5999041772352603,0.5953406386688009,0.5949115572484849,0.5884383477273414,0.7020927233332622,0.8011403729455627,0.5950188599375171,0.29790727666673755,0.6051828145596586,0.556502903992264,0.6711524850162819,0.30251198493823006,0.5458092521072752,0.6036475796514293,0.545809252107275,0.4889329271049743,0.28521287941433926,0.6328965534071644,0.5300689622139947,0.4889329271049743,1
1999-06-25 00:00:00-04:00,0.5937853837723963,0.5931375797031531,0.5973210191597944,0.5863896244133501,0.023879063735035178,0.5952232470830864,0.5945848009475116,0.5962053521921831,0.5884882432780394,0.7024504392876891,0.7431361388641157,0.5951386628913926,0.29754956071231065,0.6064576013187741,0.5698135532627682,0.6398899858539426,0.30725339829815723,0.5267949520214849,0.5510740715197828,0.5267949520214845,0.5238841890535377,0.1932607503735245,0.5689893288051115,0.545474921602864,0.5238841890535377,1
1999-06-28 00:00:00-04:00,0.5953068850664576,0.597692102677523,0.6042373500466547,0.6083178556101171,0.03554866705645809,0.5955079639640554,0.5980979241521986,0.6020182035466406,0.6061320008190345,0.8289437534242483,0.7486652785268151,0.6371828665328771,0.17105624657575136,0.6162092526107408,0.5826680582737,0.6350840212477022,0.3132818563626923,0.5625454964959692,0.5012653641805419,0.562545496495969,0.572719818476142,0.13077066031798573,0.5539923082329858,0.5995282765699397,0.572719818476142,1
1999-06-29 00:00:00-04:00,0.6097603363356108,0.6128736342754812,0.61730146208373,0.6234408232892991,0.0480876282376123,0.6071628342057854,0.611014681009016,0.6136717821450624,0.6218220187275532,0.9414301305181924,0.8302137239115928,0.6717106021722671,0.05856986948180743,0.6294058829534246,0.595936959393742,0.639450124715089,0.32069324091966955,0.5423118094369543,0.5603495984173856,0.5423118094369542,0.5834588156963724,0.1251791685860701,0.534614973033392,0.5954838530757607,0.5834588156963725,1
1999-06-30 00:00:00-04:00,0.622692077052792,0.6394409151979263,0.6265229149948577,0.6499056191755029,0.08022214317575634,0.6198706642928021,0.6349724424462786,0.6234076960908503,0.646241918814614,0.9961272965226511,0.9302770254852314,0.7199178076339371,0.0038727034773487464,0.650293237961687,0.6112771471401447,0.6612733308757955,0.3316487525688123,0.6068929418840754,0.6236588455294481,0.6068929418840752,0.6007468754290685,0.17438225395809817,0.5002208914057653,0.626370605389245,0.6007468754290686,1
1999-07-01 00:00:00-04:00,0.6485558978038819,0.654622286208222,0.646503101935376,0.6620038570151806,0.06319983350814173,0.6431662146665004,0.6519779977505948,0.6413997740082582,0.660854802342498,0.9832970832662605,0.9828691975014263,0.7459777050848408,0.0167029167337393,0.6704546762315746,0.6281101497566911,0.6770017222323101,0.34072686762490395,0.6634705840180952,0.6835330784119279,0.6634705840180951,0.5758746401004793,0.24673793277195416,0.5507524557480541,0.6359038163196806,0.5758746401004793,0
1999-07-02 00:00:00-04:00,0.6607270412387918,0.6622129061436033,0.6703255955206089,0.67183362319949,0.036227669684705185,0.6575918523891592,0.6614860575664645,0.6641286117647849,0.6716820712854856,0.991707506544923,1.0,0.7645240268992736,0.008292493455076884,0.6887891570812779,0.6457241161369044,0.6852300055619265,0.346830213131028,0.6967213332047933,0.704909497951509,0.6967213332047931,0.5930231558087306,0.30090143507150635,0.5831950563761785,0.6593666423783102,0.5930231558087307,0
1999-07-06 00:00:00-04:00,0.6774625888801016,0.6720809334478435,0.6572617076314797,0.6423441731980418,0.059202373646973463,0.6739061363326789,0.6713268810265938,0.6581835509883922,0.6501333265732028,0.8090363906934246,0.9362532890472296,0.677345100875021,0.19096360930657513,0.6876571288646757,0.659559205644189,0.645415521171254,0.3381929793460893,0.6653067705472407,0.6256815448575463,0.6653067705472406,0.5699321372654877,0.2677750097812431,0.5734889585201026,0.6471728295216079,0.5699321372654877,0
1999-07-07 00:00:00-04:00,0.6508378917587425,0.6644900907974596,0.6649462769857677,0.6756143083260907,0.03922748881275063,0.6558044564249051,0.6671879177807378,0.6631655576410147,0.6725780470609632,0.931555816930569,0.9186237012550668,0.7204464195548097,0.06844418306943091,0.699739838452315,0.6733605869731774,0.645060369684782,0.34462717597175774,0.6437160024712225,0.6374014702515499,0.6437160024712223,0.6106549172168175,0.21919000087042495,0.6121384321234669,0.6822010969593144,0.6106549172168176,0
1999-07-08 00:00:00-04:00,0.6721379271268646,0.6728402579349686,0.6749367756916291,0.6786392653383749,0.04604820642783407,0.6692759726129455,0.6730781591312418,0.67218473195618,0.6794995367313359,0.9605768684886163,0.9080166876369805,0.7330100744577107,0.03942313151138333,0.7083259938615794,0.6863440230917067,0.6364424475059609,0.35181363197131627,0.6132886611826641,0.602337078057645,0.6132886611826638,0.6118325050729998,0.172066335546976,0.5915044631694912,0.7068504709418353,0.6118325050729998,0
1999-07-09 00:00:00-04:00,0.6789839266199276,0.6766352910644535,0.6941482167639665,0.6869565151544123,0.039313010728344984,0.6774637320475175,0.6773094590517497,0.6894161280420321,0.6875722236692485,0.9860399149007597,0.9683263667486205,0.7477452217871662,0.013960085099240039,0.716474207882944,0.6985740334213473,0.6285043060104968,0.3582572608395008,0.5844740228105425,0.5893840904899457,0.5844740228105424,0.6376083272539423,0.12904890410289355,0.5769354387371919,0.6874767034600604,0.6376083272539423,0
1999-07-12 00:00:00-04:00,0.6888731194320439,0.6940939861950055,0.6956852269355287,0.6982987219827338,0.056492570369794354,0.6870366990030038,0.692201917817928,0.6940966883541286,0.6983076956334899,0.9548148849204162,0.9762513328372074,0.7670502616795988,0.04518511507958337,0.7255578760670067,0.710412918398712,0.6243833847006385,0.3665956294563305,0.5347980550055423,0.588734961659032,0.5347980550055421,0.6454902922579147,0.13724720168134674,0.5521046202350925,0.6966275371495809,0.6454902922579147,0
1999-07-13 00:00:00-04:00,0.6881128913441188,0.6857446861927161,0.7010649962150772,0.6914939128107086,0.03407272431958781,0.6883412602570919,0.6884630732154744,0.699352971902506,0.6949826433617481,0.9279058282179415,0.9651194643402848,0.7516204654968339,0.07209417178205815,0.7270436016232785,0.7202201221941671,0.6029774639934952,0.36072995364166904,0.5520550616979704,0.6238186865624271,0.5520550616979701,0.625931747627309,0.14077368843352078,0.5220447573887828,0.6596223646179664,0.625931747627309,0
1999-07-14 00:00:00-04:00,0.6957193103862129,0.6971301419230391,0.6972220424044961,0.7073723057071671,0.04638408685440222,0.6947058144766004,0.6968753459370876,0.697318181867121,0.7070863810869383,0.988696746452962,0.9660247155723414,0.7747083079323921,0.011303253547037683,0.7328434977030363,0.7293779181179506,0.596135261815629,0.3679534540130446,0.580222919201166,0.6031584163644995,0.5802229192011659,0.618881553490221,0.16386939495761205,0.5235497555882034,0.6980063706266801,0.618881553490221,0
1999-07-15 00:00:00-04:00,0.7109339775514063,0.7001670566803515,0.7125920773884422,0.7005676479836619,0.051455053664139924,0.7081874769729178,0.7010011164363799,0.7092539812210799,0.7040351037560348,0.9343402336220018,0.9590484722728932,0.7594078103718706,0.06565976637799807,0.7316735089723054,0.7364394839608925,0.574049249849791,0.36017067490699833,0.5987845609391604,0.5845838273115852,0.5987845609391604,0.5895411666769241,0.10663431507286644,0.5547925947082908,0.7000615350528248,0.5895411666769241,0
1999-07-16 00:00:00-04:00,0.717019403045192,0.7563381113998549,0.7279612978404537,0.7618150196419265,0.1798131035782473,0.7157669559614371,0.7470180672019784,0.723983244350946,0.7526774565646766,0.9666419939384296,0.9722468858925083,0.8405583580882181,0.033358006061570106,0.7559089338476253,0.7475711925344102,0.6169325296346468,0.38211010903253984,0.6661862167946183,0.6577133687269017,0.6661862167946182,0.6143189202577444,0.20641139347376541,0.5948428222716378,0.792053808363107,0.6143189202577444,0
1999-07-19 00:00:00-04:00,0.77178980147556,0.7669649541882941,0.7625423249182446,0.7489604478938529,0.12086470932980302,0.7612324291688904,0.7647711654012097,0.7546990550129549,0.7520688111048222,0.8646370557379964,0.9299765403091925,0.837604178774302,0.13536294426200338,0.7661770259615406,0.7587993724849158,0.617948958129776,0.3666721142938295,0.6374657266946503,0.6362612558551981,0.6374657266946503,0.6120391865874202,0.2375381049784705,0.5821105735483547,0.7495902698836192,0.6120391865874204,0
1999-07-20 00:00:00-04:00,0.7284296634349618,0.718384296433972,0.6949168033892592,0.6877127733385483,0.14001368695495942,0.7355319163522313,0.7292367577421308,0.7065361986803633,0.702694230160732,0.5621564644219641,0.8031639031510633,0.6326034352228209,0.43784353557803574,0.7434450065667019,0.7626395558524155,0.5401085614924375,0.34912217199595347,0.5470982431962097,0.5537153231051739,0.5470982431962095,0.5658367118838694,0.22012052907136895,0.4908118423884671,0.6724606408301819,0.5658367118838696,0
1999-07-21 00:00:00-04:00,0.6941981242253408,0.7009257157053908,0.7033700224557675,0.7043479544889625,0.07408491119256001,0.7029232956575079,0.70808376946907,0.7036919029100668,0.7061966400285091,0.5337235861876863,0.6556574036624649,0.6402513414203896,0.4662764138123135,0.7304270811939404,0.7627668314693888,0.5009891319242624,0.35940080614486264,0.5171838575014914,0.5382613081274235,0.5171838575014913,0.5755452158961405,0.21319796185932727,0.47930325088565784,0.685354712405766,0.5755452158961405,0
1999-07-22 00:00:00-04:00,0.7033267404222938,0.6910579892841353,0.6664836300446142,0.6604918707167283,0.0859017639412361,0.703726674780354,0.6959142023895579,0.6735017844725799,0.6716298696119749,0.2168849607970708,0.43495151001020266,0.5268697670570155,0.7831150392029291,0.6977432806239339,0.7554750330697988,0.4228213014924687,0.3478188870995942,0.4523853103861071,0.48201835222003847,0.4523853103861069,0.5161323769802725,0.25590023701855635,0.4304543640081182,0.6066635947839603,0.5161323769802726,0
1999-07-23 00:00:00-04:00,0.669095162619262,0.6576588844531146,0.662641290780096,0.6506620288081589,0.09957320081114777,0.6764188015049039,0.6666094110476772,0.6643782075452711,0.6568117623969332,0.10583666983511257,0.2794715527208439,0.484577071672305,0.8941633301648874,0.6654507192152257,0.7423364802576322,0.36121952929309625,0.33472914041501795,0.4193253064485079,0.3757255588152779,0.4193253064485077,0.4825287557785474,0.32196156671909837,0.3891558514817888,0.6134238677417325,0.4825287557785474,1
1999-07-26 00:00:00-04:00,0.6363848168298476,0.6341275276824803,0.6372816057902322,0.6189038799785626,0.06862633699117693,0.644709364581672,0.6418165616877451,0.6421886433543822,0.62830954849701,0.009038022068887711,0.10069760938710323,0.41146797142228086,0.9909619779311122,0.6238910322559277,0.7224241460963852,0.28985054298903046,0.3250525343579893,0.4098465909124421,0.32786480858761025,0.4098465909124419,0.46222464623391024,0.4189003911622572,0.3494391412299651,0.6071120485251527,0.4622246462339103,1
1999-07-27 00:00:00-04:00,0.6356238102887604,0.6333681497435923,0.6418921233780646,0.6332702865765688,0.0938484051628339,0.6377568204034777,0.6362470427499443,0.6414531619000521,0.6341619769232618,0.05287346020208786,0.04481464877488708,0.4288351859090551,0.9471265397979121,0.5964559271614676,0.7002880020240208,0.26642034190777925,0.33751089129253026,0.3891359370058002,0.4174074813371451,0.38913593700580007,0.4446184531065776,0.3947112398946857,0.29048804087676694,0.6276216890265018,0.4446184531065776,1
1999-07-28 00:00:00-04:00,0.6401883266769248,0.6424773063564446,0.6465032510021662,0.6476372989686546,0.08816223231511101,0.6400290303372621,0.6424618094938539,0.645008986876737,0.6468858209693429,0.13777951770182223,0.05569840328418489,0.4664003266125576,0.8622204822981776,0.5804000153296028,0.6789469726607681,0.2747977204885731,0.34934211819946254,0.39683688491996527,0.4342047143290565,0.39683688491996505,0.4566849190710502,0.2753039746914432,0.3102646530135298,0.6443065076500611,0.4566849190710502,1
1999-07-29 00:00:00-04:00,0.6341028050618929,0.6219824893247166,0.6211438194745091,0.6105864029897453,0.0808394182923446,0.6356002487038993,0.6272158859891661,0.6253555066070109,0.6196357885246808,0.05569225171790584,0.07159470609472768,0.3965840723246392,0.9443077482820941,0.5501310108608016,0.6550267972889618,0.24762367593727624,0.33831852705796606,0.35242133360009026,0.44436850701720887,0.3524213336000901,0.42623358801655276,0.26167089876387717,0.3379048890070502,0.5675992203492835,0.4262335880165527,1
1999-07-30 00:00:00-04:00,0.6211703687130803,0.6197047697008171,0.6111532078955515,0.5969753458847556,0.06904429086900095,0.6243370781407501,0.6223341873249635,0.6134019469267806,0.6032403317144068,0.02584161423470648,0.0623842569616449,0.3589767302453374,0.9741583857652933,0.5196982815268552,0.6290062678247121,0.225494213125839,0.32859582471896387,0.319209074776728,0.4401483568063048,0.31920907477672783,0.4376673762441259,0.20163439058578286,0.30746650484439986,0.5172772331073963,0.4376673762441258,1
1999-08-02 00:00:00-04:00,0.5975890426318708,0.5992102966652648,0.5973211680582222,0.5848774866663776,0.06373917333068031,0.6031620088125308,0.6048692474969466,0.5999035496992791,0.5902326413135015,0.025435819265916856,0.02410585299637788,0.3305846456104793,0.9745641807340831,0.490170129489728,0.6015100855051081,0.2099466418364836,0.31945822568184373,0.3066844776101346,0.46710094170387645,0.3066844776101345,0.4110579493574903,0.20426246775909265,0.336965562716937,0.4721373636379884,0.41105794935749035,1
